//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0315
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=1000
SampleCnt=425       
StartTime=2025/08/26 10:31:54
EndTime=2025/08/26 10:38:58
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/08/27
Ch1=-7.027595e-01,+2.161007e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.714067e+00,+1.062201e-03,-1.196327e-08,+2.638040e-13,-3.010376e-18,+2.176796e-23,+0.000000e+00,+0.000000e+00,
Ch4=+5.010445e-02,+3.809940e+01,+3.164015e-02,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-4.734926e+00,+7.539691e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-8.423751e+00,+1.271962e-02,+6.610446e-08,+2.867850e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.240523e+01,+2.142968e+06,-5.590543e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,+0.000000e+00,+1.000000e+00,
Ch9=-5.569065e+00,+1.069652e-03,-1.276158e-08,+2.996936e-13,-3.733113e-18,+2.715745e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],Weiss-DO [mg/l],電池電圧 [V],G&G-DO [mg/l],B&K-DO [mg/l],
2025/08/26,10:34:23,37.8162,16.757,34.439,44.033,53787.071,1025.309,25.141,1.10,1.10,0.08,77.55,6.094,8.26,6.103,6.103,
2025/08/26,10:34:24,38.0956,16.750,34.430,44.017,53776.725,1025.305,25.136,1.13,1.13,0.06,77.57,6.098,8.28,6.107,6.107,
2025/08/26,10:34:25,38.3751,16.748,34.427,44.010,53772.645,1025.304,25.134,1.12,1.12,0.08,77.59,6.100,8.24,6.109,6.109,
2025/08/26,10:34:26,38.7191,16.741,34.422,43.998,53767.357,1025.303,25.132,1.12,1.12,0.06,77.62,6.103,8.26,6.112,6.112,
2025/08/26,10:34:27,38.9556,16.720,34.434,43.992,53789.292,1025.318,25.146,1.15,1.15,0.09,77.58,6.103,8.28,6.112,6.112,
2025/08/26,10:34:28,39.2781,16.709,34.419,43.963,53771.205,1025.311,25.137,1.15,1.15,0.09,77.50,6.100,8.26,6.110,6.110,
2025/08/26,10:34:29,39.6650,16.706,34.419,43.961,53773.280,1025.314,25.138,1.15,1.15,0.08,77.51,6.099,8.26,6.108,6.108,
2025/08/26,10:34:30,39.9015,16.703,34.422,43.961,53777.096,1025.317,25.140,1.11,1.11,0.09,77.47,6.096,8.25,6.105,6.105,
2025/08/26,10:34:31,39.9660,16.699,34.423,43.958,53780.244,1025.320,25.142,1.21,1.21,0.06,77.42,6.093,8.25,6.103,6.103,
2025/08/26,10:34:32,40.2885,16.677,34.430,43.945,53795.976,1025.332,25.153,1.09,1.09,0.08,77.35,6.092,8.26,6.101,6.102,
2025/08/26,10:34:33,40.5895,16.570,34.448,43.861,53846.954,1025.371,25.191,1.07,1.07,0.08,77.15,6.082,8.25,6.091,6.091,
2025/08/26,10:34:34,40.8475,16.568,34.427,43.836,53818.659,1025.357,25.176,1.07,1.07,0.08,76.98,6.074,8.26,6.083,6.083,
2025/08/26,10:34:35,41.1054,16.499,34.436,43.778,53849.482,1025.382,25.199,1.07,1.07,0.08,76.79,6.065,8.24,6.073,6.074,
2025/08/26,10:34:36,41.3634,16.452,34.436,43.733,53861.529,1025.394,25.210,1.12,1.12,0.09,76.65,6.059,8.25,6.068,6.068,
2025/08/26,10:34:37,41.8579,16.418,34.437,43.700,53871.411,1025.405,25.219,1.09,1.09,0.08,76.48,6.052,8.26,6.061,6.061,
2025/08/26,10:34:38,42.0084,16.408,34.407,43.656,53831.418,1025.384,25.198,1.02,1.02,0.08,76.40,6.047,8.25,6.056,6.056,
2025/08/26,10:34:39,42.1804,16.404,34.421,43.668,53852.126,1025.397,25.209,0.94,0.94,0.08,76.32,6.042,8.25,6.051,6.051,
2025/08/26,10:34:40,42.3954,16.374,34.431,43.651,53874.369,1025.412,25.224,1.00,1.00,0.09,76.19,6.032,8.24,6.040,6.041,
2025/08/26,10:34:41,42.7393,16.268,34.423,43.538,53889.905,1025.432,25.242,1.03,1.03,0.10,76.02,6.034,8.25,6.043,6.043,
2025/08/26,10:34:42,43.0403,16.260,34.414,43.520,53880.037,1025.429,25.237,1.05,1.05,0.08,75.82,6.018,8.25,6.027,6.027,
2025/08/26,10:34:43,43.0618,16.261,34.409,43.516,53873.047,1025.425,25.233,0.98,0.98,0.08,75.76,6.012,8.26,6.020,6.020,
2025/08/26,10:34:44,43.3198,16.238,34.433,43.520,53913.029,1025.450,25.257,1.00,1.00,0.08,75.75,6.017,8.25,6.025,6.025,
2025/08/26,10:34:45,43.8788,16.214,34.430,43.494,53915.334,1025.456,25.261,1.03,1.03,0.08,75.69,6.016,8.24,6.024,6.024,
2025/08/26,10:34:46,44.2443,16.195,34.424,43.468,53911.581,1025.457,25.260,0.90,0.90,0.09,75.50,6.000,8.25,6.009,6.009,
2025/08/26,10:34:47,44.3302,16.193,34.427,43.470,53916.559,1025.460,25.263,1.02,1.02,0.08,75.49,6.001,8.26,6.009,6.009,
2025/08/26,10:34:48,44.4377,16.191,34.432,43.473,53923.272,1025.464,25.267,0.93,0.93,0.10,75.32,5.984,8.27,5.992,5.993,
2025/08/26,10:34:49,44.8247,16.184,34.417,43.450,53905.068,1025.456,25.257,0.98,0.98,0.10,75.35,5.991,8.25,6.000,6.000,
2025/08/26,10:34:50,45.1472,16.175,34.423,43.448,53916.280,1025.465,25.264,0.93,0.93,0.08,75.35,5.990,8.26,5.999,5.999,
2025/08/26,10:34:51,45.3192,16.166,34.414,43.430,53905.504,1025.460,25.259,1.02,1.02,0.08,75.29,5.987,8.25,5.996,5.996,
2025/08/26,10:34:52,45.4912,16.140,34.430,43.422,53935.450,1025.480,25.278,0.97,0.97,0.08,75.14,5.978,8.26,5.986,5.987,
2025/08/26,10:34:53,45.8352,16.000,34.400,43.252,53929.762,1025.490,25.286,0.97,0.97,0.08,74.94,5.982,8.25,5.990,5.990,
2025/08/26,10:34:54,46.2866,15.860,34.427,43.145,54004.289,1025.544,25.338,0.89,0.89,0.08,74.42,5.953,8.25,5.961,5.961,
2025/08/26,10:34:55,46.1146,15.818,34.436,43.115,54028.939,1025.561,25.355,0.81,0.81,0.08,74.12,5.934,8.25,5.942,5.942,
2025/08/26,10:34:56,45.9856,15.902,34.426,43.185,53991.762,1025.533,25.328,0.86,0.86,0.12,74.08,5.923,8.26,5.930,5.931,
2025/08/26,10:34:57,46.0931,15.916,34.419,43.190,53978.092,1025.525,25.320,0.88,0.88,0.09,74.19,5.931,8.25,5.939,5.939,
2025/08/26,10:34:58,46.0931,15.912,34.419,43.187,53979.869,1025.526,25.321,0.86,0.86,0.05,74.19,5.932,8.28,5.940,5.940,
2025/08/26,10:34:59,45.8137,15.919,34.465,43.246,54042.323,1025.558,25.355,0.86,0.86,0.08,74.18,5.927,8.25,5.935,5.935,
2025/08/26,10:35:00,45.7277,15.981,34.459,43.299,54016.656,1025.539,25.335,0.87,0.87,0.08,74.39,5.934,8.25,5.942,5.942,
2025/08/26,10:35:01,45.8782,15.940,34.404,43.197,53951.267,1025.507,25.303,0.98,0.98,0.08,74.34,5.941,8.26,5.949,5.950,
2025/08/26,10:35:02,45.7062,15.930,34.441,43.230,54005.785,1025.537,25.334,0.85,0.85,0.06,74.27,5.933,8.24,5.941,5.941,
2025/08/26,10:35:03,45.5772,15.970,34.464,43.293,54026.472,1025.545,25.342,0.90,0.90,0.12,74.42,5.940,8.25,5.948,5.948,
2025/08/26,10:35:04,45.8352,15.949,34.408,43.210,53953.979,1025.508,25.304,0.89,0.89,0.08,74.30,5.937,8.24,5.945,5.945,
2025/08/26,10:35:05,45.6417,15.941,34.492,43.298,54074.709,1025.574,25.371,0.91,0.91,0.08,74.34,5.938,8.26,5.946,5.946,
2025/08/26,10:35:06,45.4482,16.038,34.478,43.377,54028.768,1025.539,25.337,0.97,0.97,0.06,74.61,5.945,8.26,5.953,5.953,
2025/08/26,10:35:07,45.5342,16.096,34.407,43.353,53913.806,1025.472,25.269,0.86,0.86,0.06,74.87,5.964,8.26,5.973,5.973,
2025/08/26,10:35:08,45.5127,16.054,34.480,43.394,54027.173,1025.538,25.335,0.99,0.99,0.08,74.81,5.962,8.25,5.970,5.970,
2025/08/26,10:35:09,45.3192,16.125,34.430,43.407,53938.680,1025.482,25.281,1.07,1.07,0.09,74.89,5.963,8.24,5.971,5.971,
2025/08/26,10:35:10,45.2332,16.145,34.423,43.419,53923.427,1025.472,25.271,4.23,4.23,0.03,74.97,5.965,8.25,5.973,5.974,
2025/08/26,10:35:11,45.3192,16.157,34.413,43.419,53906.629,1025.462,25.260,0.90,0.90,0.08,75.08,5.975,8.25,5.983,5.984,
2025/08/26,10:35:12,45.4267,16.156,34.388,43.391,53871.870,1025.443,25.241,0.90,0.90,0.08,75.13,5.982,8.25,5.991,5.991,
2025/08/26,10:35:13,45.1687,16.126,34.438,43.417,53949.289,1025.487,25.286,0.99,0.99,0.06,75.16,5.985,8.25,5.993,5.994,
2025/08/26,10:35:14,45.0397,16.144,34.399,43.391,53889.636,1025.452,25.252,0.90,0.90,0.08,75.15,5.983,8.24,5.991,5.992,
2025/08/26,10:35:15,45.1257,16.154,34.416,43.420,53911.462,1025.464,25.263,1.01,1.01,0.06,75.14,5.981,8.25,5.989,5.990,
2025/08/26,10:35:16,45.0612,16.168,34.412,43.428,53901.970,1025.457,25.257,1.08,1.08,0.05,75.17,5.982,8.25,5.991,5.991,
2025/08/26,10:35:17,45.0397,16.169,34.410,43.428,53899.490,1025.456,25.255,1.02,1.02,0.10,75.15,5.981,8.25,5.989,5.989,
2025/08/26,10:35:18,45.1687,16.150,34.405,43.403,53897.070,1025.456,25.256,1.03,1.03,0.09,75.22,5.989,8.25,5.997,5.997,
2025/08/26,10:35:19,45.0827,16.099,34.430,43.382,53945.022,1025.487,25.286,0.92,0.92,0.08,75.11,5.986,8.22,5.994,5.995,
2025/08/26,10:35:20,44.8677,16.135,34.426,43.412,53929.850,1025.475,25.275,0.88,0.88,0.06,75.12,5.981,8.26,5.989,5.989,
2025/08/26,10:35:21,44.8677,16.149,34.416,43.415,53913.279,1025.464,25.265,1.31,1.31,0.08,75.14,5.983,8.28,5.991,5.991,
2025/08/26,10:35:22,44.7817,16.157,34.415,43.422,53909.505,1025.461,25.262,0.93,0.93,0.06,75.18,5.985,8.24,5.993,5.994,
2025/08/26,10:35:23,44.7817,16.162,34.413,43.424,53904.241,1025.458,25.259,0.98,0.98,0.08,75.19,5.985,8.25,5.994,5.994,
2025/08/26,10:35:24,44.7172,16.166,34.413,43.428,53903.990,1025.457,25.258,1.06,1.06,0.05,75.26,5.990,8.25,5.999,5.999,
2025/08/26,10:35:25,44.6957,16.169,34.412,43.430,53902.266,1025.456,25.257,0.95,0.95,0.08,75.25,5.989,8.25,5.997,5.997,
2025/08/26,10:35:26,44.7387,16.164,34.410,43.423,53900.457,1025.455,25.256,0.91,0.91,0.06,75.23,5.989,8.25,5.997,5.997,
2025/08/26,10:35:27,44.6957,16.162,34.413,43.424,53904.578,1025.458,25.259,0.92,0.92,0.05,75.23,5.989,8.22,5.997,5.997,
2025/08/26,10:35:28,44.6527,16.167,34.426,43.443,53921.449,1025.466,25.268,0.95,0.95,0.08,75.21,5.986,8.26,5.994,5.994,
2025/08/26,10:35:29,44.6097,16.181,34.411,43.440,53896.484,1025.451,25.253,1.04,1.04,0.10,75.22,5.985,8.26,5.993,5.993,
2025/08/26,10:35:30,44.6527,16.179,34.410,43.436,53895.925,1025.451,25.253,0.90,0.90,0.08,75.23,5.986,8.25,5.995,5.995,
2025/08/26,10:35:31,44.5452,16.176,34.412,43.436,53899.425,1025.453,25.255,1.00,1.00,0.06,75.28,5.991,8.22,6.000,6.000,
2025/08/26,10:35:32,44.3947,16.176,34.415,43.439,53903.166,1025.454,25.257,0.93,0.93,0.09,75.30,5.993,8.28,6.001,6.002,
2025/08/26,10:35:33,44.3947,16.178,34.411,43.437,53897.232,1025.451,25.254,0.93,0.93,0.05,75.25,5.988,8.24,5.997,5.997,
2025/08/26,10:35:34,44.3517,16.177,34.414,43.440,53902.881,1025.454,25.257,0.92,0.92,0.08,75.24,5.989,8.26,5.997,5.997,
2025/08/26,10:35:35,44.3088,16.179,34.415,43.442,53902.402,1025.453,25.256,0.93,0.93,0.09,75.26,5.990,8.25,5.998,5.998,
2025/08/26,10:35:36,44.3732,16.180,34.413,43.441,53900.784,1025.453,25.255,0.90,0.90,0.06,75.22,5.986,8.24,5.994,5.994,
2025/08/26,10:35:37,44.4377,16.178,34.412,43.439,53899.264,1025.452,25.255,0.95,0.95,0.08,75.24,5.988,8.25,5.996,5.996,
2025/08/26,10:35:38,44.4807,16.178,34.411,43.437,53898.173,1025.452,25.254,1.02,1.02,0.09,75.30,5.993,8.25,6.001,6.001,
2025/08/26,10:35:39,44.2873,16.176,34.421,43.446,53911.986,1025.459,25.262,1.26,1.26,0.06,75.25,5.989,8.25,5.997,5.997,
2025/08/26,10:35:40,44.2873,16.180,34.414,43.443,53902.016,1025.453,25.256,0.89,0.89,0.09,75.22,5.985,8.25,5.994,5.994,
2025/08/26,10:35:41,44.2873,16.181,34.410,43.439,53896.177,1025.450,25.253,1.06,1.06,0.08,75.29,5.993,8.25,6.001,6.001,
2025/08/26,10:35:42,44.1583,16.180,34.416,43.444,53903.926,1025.453,25.257,0.94,0.94,0.08,75.31,5.993,8.22,6.001,6.001,
2025/08/26,10:35:43,44.1368,16.182,34.412,43.442,53897.469,1025.450,25.253,1.15,1.15,0.06,75.28,5.991,8.25,6.000,6.000,
2025/08/26,10:35:44,44.2228,16.183,34.415,43.446,53901.613,1025.452,25.256,0.99,0.99,0.05,75.28,5.991,8.25,6.000,6.000,
2025/08/26,10:35:45,44.2873,16.184,34.413,43.445,53899.431,1025.451,25.254,0.89,0.89,0.08,75.26,5.990,8.25,5.998,5.998,
2025/08/26,10:35:46,44.2443,16.183,34.413,43.444,53899.120,1025.451,25.254,0.98,0.98,0.08,75.25,5.989,8.25,5.997,5.997,
2025/08/26,10:35:47,44.0508,16.185,34.416,43.449,53902.975,1025.452,25.256,1.04,1.04,0.09,75.32,5.993,8.25,6.002,6.002,
2025/08/26,10:35:48,44.0508,16.187,34.412,43.447,53896.912,1025.448,25.253,0.90,0.90,0.08,75.30,5.992,8.26,6.001,6.001,
2025/08/26,10:35:49,44.1798,16.184,34.416,43.449,53902.772,1025.452,25.256,0.99,0.99,0.06,75.30,5.993,8.26,6.001,6.001,
2025/08/26,10:35:50,44.1583,16.184,34.413,43.445,53898.715,1025.450,25.254,1.24,1.24,0.06,75.30,5.993,8.28,6.001,6.001,
2025/08/26,10:35:51,44.1583,16.184,34.414,43.446,53900.161,1025.451,25.255,0.97,0.97,0.06,75.31,5.993,8.25,6.001,6.001,
2025/08/26,10:35:52,44.0938,16.183,34.411,43.442,53896.958,1025.449,25.253,1.00,1.00,0.06,75.28,5.992,8.26,6.000,6.000,
2025/08/26,10:35:53,44.0293,16.181,34.414,43.443,53901.078,1025.451,25.256,1.40,1.40,0.08,75.26,5.990,8.24,5.998,5.998,
2025/08/26,10:35:54,44.1798,16.181,34.413,43.442,53899.659,1025.451,25.255,1.01,1.01,0.09,75.29,5.993,8.25,6.001,6.001,
2025/08/26,10:35:55,44.0938,16.181,34.415,43.444,53901.752,1025.452,25.256,0.98,0.98,0.06,75.28,5.992,8.25,6.000,6.000,
2025/08/26,10:35:56,44.0078,16.182,34.416,43.446,53903.167,1025.452,25.257,1.00,1.00,0.06,75.29,5.993,8.25,6.001,6.001,
2025/08/26,10:35:57,44.0723,16.184,34.417,43.449,53903.661,1025.452,25.257,1.01,1.01,0.09,75.24,5.988,8.25,5.996,5.996,
2025/08/26,10:35:58,44.0078,16.188,34.412,43.448,53896.232,1025.448,25.252,1.02,1.02,0.05,75.32,5.994,8.25,6.002,6.003,
2025/08/26,10:35:59,43.9863,16.187,34.420,43.456,53908.121,1025.454,25.259,0.92,0.92,0.08,75.27,5.991,8.24,5.999,5.999,
2025/08/26,10:36:00,44.0078,16.197,34.410,43.454,53891.249,1025.444,25.249,1.28,1.28,0.04,75.26,5.988,8.25,5.996,5.996,
2025/08/26,10:36:01,43.8143,16.196,34.417,43.462,53901.392,1025.449,25.254,0.92,0.92,0.08,75.30,5.991,8.25,6.000,6.000,
2025/08/26,10:36:02,43.6853,16.204,34.420,43.473,53903.775,1025.449,25.255,0.97,0.97,0.06,75.34,5.994,8.25,6.002,6.002,
2025/08/26,10:36:03,43.6853,16.208,34.406,43.460,53882.015,1025.437,25.243,1.08,1.08,0.06,75.37,5.997,8.25,6.005,6.005,
2025/08/26,10:36:04,43.2553,16.204,34.420,43.473,53903.549,1025.447,25.255,0.96,0.96,0.06,75.34,5.994,8.24,6.002,6.003,
2025/08/26,10:36:05,43.0403,16.214,34.420,43.481,53900.199,1025.444,25.252,0.97,0.97,0.08,75.37,5.995,8.25,6.003,6.004,
2025/08/26,10:36:06,42.8253,16.218,34.406,43.470,53879.817,1025.431,25.241,0.91,0.91,0.12,75.40,5.998,8.25,6.006,6.007,
2025/08/26,10:36:07,42.3094,16.212,34.410,43.468,53886.841,1025.434,25.246,0.91,0.91,0.08,75.44,6.002,8.25,6.010,6.011,
2025/08/26,10:36:08,41.8149,16.238,34.441,43.528,53922.342,1025.449,25.263,1.10,1.10,0.08,75.46,6.000,8.25,6.008,6.008,
2025/08/26,10:36:09,41.9224,16.282,34.412,43.538,53870.395,1025.417,25.230,0.98,0.98,0.08,75.58,6.006,8.25,6.014,6.014,
2025/08/26,10:36:10,41.5139,16.310,34.444,43.602,53908.528,1025.433,25.249,0.95,0.95,0.05,75.71,6.010,8.25,6.018,6.018,
2025/08/26,10:36:11,41.0195,16.406,34.491,43.749,53948.785,1025.445,25.262,1.12,1.12,0.06,75.97,6.018,8.25,6.027,6.027,
2025/08/26,10:36:12,40.8905,16.514,34.449,43.807,53862.577,1025.387,25.205,1.14,1.14,0.06,76.27,6.032,8.25,6.041,6.041,
2025/08/26,10:36:13,40.5680,16.585,34.449,43.877,53845.332,1025.369,25.189,1.09,1.09,0.06,76.56,6.046,8.25,6.054,6.055,
2025/08/26,10:36:14,40.3530,16.635,34.436,43.911,53814.681,1025.346,25.167,1.06,1.06,0.08,76.78,6.059,8.24,6.068,6.068,
2025/08/26,10:36:15,40.1165,16.673,34.424,43.935,53788.186,1025.327,25.149,1.11,1.11,0.06,77.03,6.074,8.25,6.083,6.084,
2025/08/26,10:36:16,39.5575,16.693,34.417,43.945,53772.630,1025.314,25.139,1.10,1.10,0.10,77.16,6.083,8.25,6.092,6.093,
2025/08/26,10:36:17,39.4286,16.705,34.414,43.954,53765.191,1025.309,25.134,1.11,1.11,0.06,77.31,6.093,8.26,6.102,6.102,
2025/08/26,10:36:18,39.3641,16.731,34.417,43.984,53764.079,1025.305,25.130,1.19,1.19,0.06,77.47,6.102,8.24,6.111,6.112,
2025/08/26,10:36:19,38.8266,16.740,34.412,43.985,53753.518,1025.296,25.124,1.17,1.17,0.08,77.46,6.102,8.25,6.111,6.111,
2025/08/26,10:36:20,38.5686,16.741,34.413,43.988,53754.575,1025.296,25.124,1.19,1.19,0.08,77.50,6.104,8.25,6.113,6.114,
2025/08/26,10:36:21,38.5686,16.745,34.408,43.986,53747.681,1025.291,25.120,1.24,1.24,0.06,77.56,6.109,8.25,6.118,6.118,
2025/08/26,10:36:22,38.2891,16.744,34.412,43.990,53753.331,1025.293,25.124,1.42,1.42,0.04,77.50,6.104,8.25,6.113,6.113,
2025/08/26,10:36:23,37.9236,16.745,34.408,43.986,53746.567,1025.288,25.120,1.10,1.10,0.08,77.59,6.111,8.22,6.120,6.121,
2025/08/26,10:36:24,37.6442,16.742,34.414,43.990,53755.629,1025.292,25.125,1.19,1.19,0.05,77.51,6.105,8.25,6.114,6.115,
2025/08/26,10:36:25,37.3647,16.744,34.414,43.992,53755.431,1025.291,25.125,1.15,1.15,0.08,77.53,6.106,8.28,6.115,6.116,
2025/08/26,10:36:26,37.0637,16.745,34.413,43.992,53753.290,1025.288,25.124,1.11,1.11,0.05,77.49,6.103,8.24,6.113,6.113,
2025/08/26,10:36:27,36.9132,16.745,34.415,43.994,53756.686,1025.290,25.126,1.10,1.10,0.06,77.49,6.103,8.25,6.112,6.113,
2025/08/26,10:36:28,36.6767,16.747,34.413,43.993,53752.683,1025.286,25.123,1.12,1.12,0.06,77.52,6.105,8.25,6.114,6.114,
2025/08/26,10:36:29,36.3542,16.750,34.420,44.003,53761.450,1025.289,25.128,1.10,1.10,0.06,77.51,6.103,8.24,6.113,6.113,
2025/08/26,10:36:30,36.1178,16.755,34.419,44.008,53759.117,1025.287,25.126,1.15,1.15,0.08,77.52,6.104,8.26,6.113,6.114,
2025/08/26,10:36:31,36.0318,16.761,34.416,44.009,53752.336,1025.282,25.122,1.33,1.33,0.09,77.50,6.102,8.25,6.111,6.111,
2025/08/26,10:36:32,35.7523,16.771,34.421,44.026,53757.683,1025.283,25.124,1.15,1.15,0.10,77.50,6.101,8.24,6.110,6.110,
2025/08/26,10:36:33,35.3223,16.783,34.421,44.037,53754.434,1025.278,25.121,1.29,1.29,0.08,77.60,6.107,8.25,6.116,6.116,
2025/08/26,10:36:34,35.0643,16.793,34.417,44.042,53745.539,1025.271,25.115,1.21,1.21,0.09,77.65,6.110,8.25,6.119,6.119,
2025/08/26,10:36:35,34.9138,16.803,34.416,44.051,53741.836,1025.267,25.112,1.35,1.35,0.09,77.73,6.115,8.25,6.124,6.125,
2025/08/26,10:36:36,34.6988,16.818,34.433,44.085,53762.349,1025.276,25.122,1.18,1.18,0.08,77.70,6.110,8.26,6.119,6.119,
2025/08/26,10:36:37,34.3549,16.861,34.439,44.134,53759.264,1025.269,25.116,1.24,1.24,0.09,77.78,6.110,8.25,6.120,6.120,
2025/08/26,10:36:38,34.0969,16.894,34.427,44.152,53734.159,1025.250,25.099,1.10,1.10,0.06,77.95,6.120,8.24,6.130,6.130,
2025/08/26,10:36:39,34.1399,16.881,34.414,44.124,53720.032,1025.244,25.093,1.21,1.21,0.09,77.98,6.127,8.28,6.136,6.137,
2025/08/26,10:36:40,33.8389,16.905,34.424,44.160,53727.586,1025.245,25.095,1.25,1.25,0.05,78.06,6.129,8.25,6.138,6.139,
2025/08/26,10:36:41,33.3659,16.919,34.444,44.196,53751.254,1025.254,25.106,1.12,1.12,0.08,78.08,6.129,8.26,6.138,6.139,
2025/08/26,10:36:42,33.1939,16.959,34.439,44.230,53734.724,1025.240,25.093,1.15,1.15,0.08,78.10,6.125,8.25,6.134,6.134,
2025/08/26,10:36:43,32.9790,16.986,34.436,44.252,53723.731,1025.231,25.084,1.11,1.11,0.18,78.18,6.129,8.25,6.138,6.139,
2025/08/26,10:36:44,32.5920,17.002,34.422,44.252,53701.363,1025.215,25.071,1.06,1.06,0.05,78.14,6.125,8.25,6.135,6.135,
2025/08/26,10:36:45,32.4415,17.005,34.433,44.267,53714.931,1025.221,25.078,1.08,1.08,0.10,78.20,6.128,8.25,6.137,6.137,
2025/08/26,10:36:46,32.1620,17.029,34.435,44.293,53711.397,1025.216,25.073,1.21,1.21,0.08,78.28,6.132,8.26,6.141,6.142,
2025/08/26,10:36:47,31.9255,17.049,34.435,44.312,53706.756,1025.210,25.069,1.10,1.10,0.06,78.29,6.130,8.26,6.139,6.140,
2025/08/26,10:36:48,31.7750,17.063,34.423,44.313,53686.906,1025.197,25.056,1.06,1.06,0.10,78.39,6.137,8.25,6.146,6.147,
2025/08/26,10:36:49,31.5815,17.071,34.428,44.326,53692.333,1025.199,25.059,1.21,1.21,0.05,78.46,6.141,8.25,6.151,6.151,
2025/08/26,10:36:50,31.3666,17.083,34.426,44.335,53685.372,1025.193,25.054,1.25,1.25,0.05,78.55,6.146,8.26,6.156,6.156,
2025/08/26,10:36:51,30.8506,17.109,34.440,44.378,53699.766,1025.196,25.059,1.49,1.49,0.08,78.63,6.149,8.28,6.159,6.159,
2025/08/26,10:36:52,30.5926,17.140,34.421,44.385,53664.398,1025.172,25.036,1.14,1.14,0.08,78.82,6.161,8.24,6.171,6.171,
2025/08/26,10:36:53,30.5281,17.150,34.422,44.397,53664.824,1025.171,25.035,1.26,1.26,0.06,78.90,6.167,8.23,6.176,6.177,
2025/08/26,10:36:54,30.0981,17.163,34.421,44.408,53659.073,1025.164,25.031,1.25,1.25,0.05,78.98,6.171,8.26,6.181,6.181,
2025/08/26,10:36:55,29.9046,17.172,34.419,44.414,53654.830,1025.160,25.028,1.22,1.22,0.05,78.94,6.167,8.24,6.177,6.178,
2025/08/26,10:36:56,30.0121,17.177,34.416,44.415,53648.731,1025.157,25.024,2.06,2.06,0.04,79.07,6.177,8.24,6.187,6.187,
2025/08/26,10:36:57,29.5177,17.183,34.422,44.428,53655.332,1025.158,25.027,1.26,1.26,0.06,79.03,6.173,8.26,6.183,6.183,
2025/08/26,10:36:58,29.2382,17.193,34.465,44.488,53713.441,1025.187,25.058,1.15,1.15,0.10,79.09,6.175,8.24,6.185,6.185,
2025/08/26,10:36:59,29.0662,17.249,34.476,44.555,53714.529,1025.181,25.053,1.21,1.21,0.06,79.17,6.173,8.25,6.183,6.183,
2025/08/26,10:37:00,28.6362,17.328,34.419,44.567,53617.390,1025.117,24.990,1.40,1.40,0.08,79.41,6.186,8.25,6.196,6.196,
2025/08/26,10:37:01,28.3997,17.335,34.418,44.572,53613.797,1025.114,24.988,1.15,1.15,0.06,79.53,6.194,8.24,6.204,6.205,
2025/08/26,10:37:02,28.2922,17.341,34.412,44.571,53603.583,1025.107,24.982,1.36,1.36,0.08,79.63,6.201,8.22,6.211,6.212,
2025/08/26,10:37:03,27.9913,17.349,34.419,44.588,53612.214,1025.109,24.985,1.30,1.30,0.06,79.70,6.206,8.25,6.216,6.216,
2025/08/26,10:37:04,27.8623,17.355,34.412,44.586,53600.985,1025.102,24.979,1.28,1.28,0.09,79.71,6.206,8.26,6.216,6.217,
2025/08/26,10:37:05,27.5828,17.357,34.413,44.588,53600.991,1025.101,24.979,1.39,1.39,0.05,79.77,6.211,8.23,6.221,6.221,
2025/08/26,10:37:06,27.1743,17.362,34.413,44.593,53599.467,1025.097,24.977,1.26,1.26,0.06,79.80,6.212,8.23,6.222,6.223,
2025/08/26,10:37:07,27.1958,17.365,34.410,44.592,53594.834,1025.095,24.974,1.27,1.27,0.06,79.86,6.216,8.26,6.226,6.227,
